instant,dteday,season,yr,mnth,hr,holiday,weekday,weekend,workingday,weathersit,temp,atemp,hum,windspeed,windspeed_mph,comfindex,casual,registered,cnt
16984,2012-12-15,4,1,12,10,0,6,1,0,1,0.32,0.3182,0.61,0.1642,11.001,0.223,23,250,273.0
16985,2012-12-15,4,1,12,11,0,6,1,0,1,0.34,0.3485,0.61,0.0896,6.003,0.257,66,327,393.0
16986,2012-12-15,4,1,12,12,0,6,1,0,1,0.38,0.3939,0.5,0.0896,6.003,0.29,89,364,453.0
16987,2012-12-15,4,1,12,13,0,6,1,0,1,0.38,0.3939,0.54,0.2537,16.998,0.257,88,368,456.0
16988,2012-12-15,4,1,12,14,0,6,1,0,1,0.4,0.4091,0.5,0.1642,11.001,0.29,92,334,426.0
16989,2012-12-15,4,1,12,15,0,6,1,0,1,0.42,0.4242,0.47,0.0,0.0,0.337,95,352,447.0
16990,2012-12-15,4,1,12,16,0,6,1,0,1,0.4,0.4091,0.5,0.1343,8.998,0.296,85,328,413.0
16991,2012-12-15,4,1,12,17,0,6,1,0,1,0.4,0.4091,0.5,0.2239,15.001,0.278,35,274,309.0
16992,2012-12-15,4,1,12,18,0,6,1,0,1,0.38,0.3939,0.58,0.1642,11.001,0.275,40,232,272.0
16993,2012-12-15,4,1,12,19,0,6,1,0,1,0.36,0.3485,0.62,0.1343,8.998,0.258,32,225,257.0
16994,2012-12-15,4,1,12,20,0,6,1,0,2,0.36,0.3485,0.57,0.194,12.998,0.246,23,178,201.0
16995,2012-12-15,4,1,12,21,0,6,1,0,1,0.36,0.3485,0.62,0.1343,8.998,0.258,15,169,184.0
16996,2012-12-15,4,1,12,22,0,6,1,0,1,0.36,0.3485,0.62,0.194,12.998,0.246,22,134,156.0
16997,2012-12-15,4,1,12,23,0,6,1,0,2,0.36,0.3485,0.62,0.1343,8.998,0.258,11,108,119.0
16998,2012-12-16,4,1,12,0,0,0,1,0,2,0.36,0.3788,0.62,0.0,0.0,0.294,8,102,110.0
16999,2012-12-16,4,1,12,1,0,0,1,0,3,0.34,0.3485,0.76,0.1045,7.002,0.254,14,82,96.0
17000,2012-12-16,4,1,12,2,0,0,1,0,2,0.34,0.3485,0.87,0.0896,6.003,0.257,8,79,87.0
17001,2012-12-16,4,1,12,3,0,0,1,0,2,0.34,0.3333,0.87,0.194,12.998,0.231,1,37,38.0
17002,2012-12-16,4,1,12,4,0,0,1,0,2,0.34,0.3636,0.87,0.0,0.0,0.279,1,10,11.0
17003,2012-12-16,4,1,12,5,0,0,1,0,2,0.34,0.3636,0.87,0.0,0.0,0.279,0,9,9.0
17004,2012-12-16,4,1,12,6,0,0,1,0,2,0.34,0.3636,0.87,0.0,0.0,0.279,0,6,6.0
17005,2012-12-16,4,1,12,7,0,0,1,0,2,0.34,0.3485,0.87,0.0896,6.003,0.257,5,22,27.0
17006,2012-12-16,4,1,12,8,0,0,1,0,2,0.36,0.3485,0.87,0.1343,8.998,0.258,12,76,88.0
17007,2012-12-16,4,1,12,9,0,0,1,0,2,0.36,0.3485,0.87,0.1343,8.998,0.258,19,113,132.0
17008,2012-12-16,4,1,12,10,0,0,1,0,2,0.36,0.3485,0.87,0.1343,8.998,0.258,42,215,257.0
17009,2012-12-16,4,1,12,11,0,0,1,0,2,0.36,0.3485,0.87,0.1343,8.998,0.258,47,248,295.0
17010,2012-12-16,4,1,12,12,0,0,1,0,2,0.38,0.3939,0.82,0.194,12.998,0.269,67,350,417.0
17011,2012-12-16,4,1,12,13,0,0,1,0,2,0.38,0.3939,0.76,0.194,12.998,0.269,67,289,356.0
17012,2012-12-16,4,1,12,14,0,0,1,0,2,0.38,0.3939,0.76,0.1343,8.998,0.281,50,260,310.0
17013,2012-12-16,4,1,12,15,0,0,1,0,2,0.38,0.3939,0.82,0.1045,7.002,0.287,46,292,338.0
17014,2012-12-16,4,1,12,16,0,0,1,0,2,0.38,0.3939,0.82,0.1045,7.002,0.287,66,334,400.0
17015,2012-12-16,4,1,12,17,0,0,1,0,2,0.38,0.3939,0.82,0.1045,7.002,0.287,29,214,243.0
17016,2012-12-16,4,1,12,18,0,0,1,0,3,0.38,0.3939,0.82,0.1045,7.002,0.287,8,99,107.0
17017,2012-12-16,4,1,12,19,0,0,1,0,1,0.36,0.3485,0.93,0.1343,8.998,0.258,10,99,109.0
17018,2012-12-16,4,1,12,20,0,0,1,0,2,0.38,0.3939,0.82,0.0,0.0,0.308,14,108,122.0
17019,2012-12-16,4,1,12,21,0,0,1,0,2,0.36,0.3788,0.93,0.0,0.0,0.294,14,92,106.0
17020,2012-12-16,4,1,12,22,0,0,1,0,2,0.4,0.4091,0.82,0.194,12.998,0.284,6,83,89.0
17021,2012-12-16,4,1,12,23,0,0,1,0,2,0.36,0.3485,0.93,0.1343,8.998,0.258,4,29,
17022,2012-12-17,4,1,12,0,0,1,0,1,2,0.38,0.3939,0.87,0.0,0.0,0.308,2,26,28.0
17023,2012-12-17,4,1,12,1,0,1,0,1,2,0.38,0.3939,0.87,0.1045,7.002,0.287,1,14,15.0
17024,2012-12-17,4,1,12,2,0,1,0,1,2,0.38,0.3939,0.94,0.0,0.0,0.308,1,4,5.0
17025,2012-12-17,4,1,12,3,0,1,0,1,2,0.36,0.3788,0.93,0.0,0.0,0.294,0,3,3.0
17026,2012-12-17,4,1,12,4,0,1,0,1,3,0.36,0.3788,1.0,0.0,0.0,0.294,2,3,5.0
17027,2012-12-17,4,1,12,5,0,1,0,1,2,0.38,0.3939,0.87,0.0,0.0,0.308,0,24,24.0
17028,2012-12-17,4,1,12,6,0,1,0,1,2,0.36,0.3485,0.93,0.1343,8.998,0.258,1,107,108.0
17029,2012-12-17,4,1,12,7,0,1,0,1,2,0.36,0.3485,0.93,0.1343,8.998,0.258,5,314,319.0
17030,2012-12-17,4,1,12,8,0,1,0,1,2,0.38,0.3939,0.87,0.1045,7.002,0.287,10,582,592.0
17031,2012-12-17,4,1,12,9,0,1,0,1,2,0.4,0.4091,0.87,0.0,0.0,0.323,11,271,282.0
17032,2012-12-17,4,1,12,10,0,1,0,1,2,0.38,0.3939,0.87,0.0896,6.003,0.29,15,120,135.0
17033,2012-12-17,4,1,12,11,0,1,0,1,2,0.4,0.4091,0.87,0.0896,6.003,0.305,22,148,170.0
17034,2012-12-17,4,1,12,12,0,1,0,1,2,0.4,0.4091,0.87,0.0,0.0,0.323,21,211,232.0
17035,2012-12-17,4,1,12,13,0,1,0,1,2,0.4,0.4091,0.87,0.1343,8.998,0.296,16,194,210.0
17036,2012-12-17,4,1,12,14,0,1,0,1,2,0.4,0.4091,0.87,0.0896,6.003,0.305,12,169,181.0
17037,2012-12-17,4,1,12,15,0,1,0,1,2,0.42,0.4242,0.88,0.0,0.0,0.337,15,196,211.0
17038,2012-12-17,4,1,12,16,0,1,0,1,3,0.4,0.4091,0.94,0.2537,16.998,0.272,15,287,302.0
17039,2012-12-17,4,1,12,17,0,1,0,1,2,0.4,0.4091,0.94,0.2537,16.998,0.272,17,478,495.0
17040,2012-12-17,4,1,12,18,0,1,0,1,2,0.4,0.4091,0.94,0.0896,6.003,0.305,14,493,507.0
17041,2012-12-17,0,1,12,19,0,1,0,1,2,0.42,0.4242,0.88,0.1343,8.998,0.31,7,333,340.0
17042,2012-12-17,4,1,12,20,0,1,0,1,2,0.42,0.4242,0.94,0.2537,16.998,0.287,8,192,200.0
17043,2012-12-17,4,1,12,21,0,1,0,1,2,0.42,0.4242,0.94,0.1343,8.998,0.31,6,114,120.0
17044,2012-12-17,4,1,12,22,0,1,0,1,2,0.42,0.4242,0.94,0.1343,8.998,0.31,5,49,54.0
17045,2012-12-17,4,1,12,23,0,1,0,1,3,0.42,0.4242,0.94,0.2239,15.001,0.292,6,41,47.0
17046,2012-12-18,4,1,12,0,0,2,0,1,2,0.44,0.4394,0.94,0.1343,8.998,0.325,0,18,18.0
17047,2012-12-18,4,1,12,1,0,2,0,1,2,0.44,0.4394,0.94,0.1343,8.998,0.325,0,15,15.0
17048,2012-12-18,4,1,12,2,0,2,0,1,2,0.44,0.4394,0.88,0.2239,15.001,0.307,2,5,7.0
17049,2012-12-18,4,1,12,3,0,2,0,1,1,0.42,0.4242,0.88,0.194,12.998,0.298,0,5,5.0
17050,2012-12-18,4,1,12,4,0,2,0,1,1,0.42,0.4242,0.82,0.1642,11.001,0.304,3,5,8.0
17051,2012-12-18,4,1,12,5,0,2,0,1,1,0.38,0.3939,0.87,0.0896,6.003,0.29,0,36,36.0
17052,2012-12-18,4,1,12,6,0,2,0,1,1,0.36,0.3485,0.93,0.1642,11.001,0.252,1,117,118.0
17053,2012-12-18,4,1,12,7,0,2,0,1,1,0.36,0.3485,0.93,0.1343,8.998,0.258,4,351,355.0
17054,2012-12-18,4,1,12,8,0,2,0,1,1,0.38,0.3939,0.94,0.0,0.0,0.308,10,652,662.0
17055,2012-12-18,4,1,12,9,0,2,0,1,1,0.4,0.4091,0.87,0.0896,6.003,0.305,19,307,326.0
17056,2012-12-18,4,1,12,10,0,2,0,1,1,0.44,0.4394,0.77,0.0896,6.003,0.334,22,162,184.0
17057,2012-12-18,4,1,12,11,0,2,0,1,1,0.48,0.4697,0.63,0.2239,15.001,0.336,58,211,269.0
17058,2012-12-18,4,1,12,12,0,2,0,1,3,0.48,0.4697,0.48,0.2537,16.998,0.33,49,264,313.0
17059,2012-12-18,4,1,12,13,0,2,0,1,1,0.5,0.4848,0.42,0.2836,19.001,0.339,51,235,286.0
17060,2012-12-18,4,1,12,14,0,2,0,1,1,0.46,0.4545,0.47,0.4478,30.003,0.277,56,191,247.0
17061,2012-12-18,4,1,12,15,0,2,0,1,1,0.46,0.4545,0.44,0.4925,32.998,0.268,28,218,246.0
17062,2012-12-18,4,1,12,16,0,2,0,1,1,0.44,0.4394,0.41,0.4627,31.001,0.259,40,323,363.0
17063,2012-12-18,4,1,12,17,0,2,0,1,1,0.4,0.4091,0.47,0.4478,30.003,0.233,39,533,572.0
17064,2012-12-18,4,1,12,18,0,2,0,1,1,0.38,0.3939,0.46,0.3284,22.003,0.242,13,512,525.0
17065,2012-12-18,4,1,12,19,0,2,0,1,1,0.38,0.3939,0.46,0.3881,26.003,0.231,19,334,353.0
17066,2012-12-18,4,1,12,20,0,2,0,1,1,0.36,0.3333,0.5,0.2537,16.998,0.229,4,264,268.0
17067,2012-12-18,4,1,12,21,0,2,0,1,1,0.36,0.3485,0.5,0.2239,15.001,0.24,9,159,168.0
17068,2012-12-18,4,1,12,22,0,2,0,1,1,0.34,0.3333,0.49,0.0,0.0,0.27,5,127,132.0
17069,2012-12-18,4,1,12,23,0,2,0,1,1,0.34,0.3485,0.49,0.0896,6.003,0.257,1,80,81.0
17070,2012-12-19,4,1,12,0,0,3,0,1,1,0.3,0.3182,0.61,0.0,0.0,0.245,6,35,41.0
17071,2012-12-19,4,1,12,1,0,3,0,1,1,0.3,0.3182,0.65,0.0896,6.003,0.228,1,14,15.0
17072,2012-12-19,4,1,12,2,0,3,0,1,1,0.28,0.303,0.65,0.0896,6.003,0.213,1,2,3.0
17073,2012-12-19,4,1,12,3,0,3,0,1,1,0.26,0.2727,0.75,0.1343,8.998,0.185,0,5,5.0
17074,2012-12-19,4,1,12,4,0,3,0,1,1,0.24,0.2424,0.75,0.1343,8.998,0.166,1,6,7.0
17075,2012-12-19,4,1,12,5,0,3,0,1,1,0.26,0.2879,0.75,0.0896,6.003,0.198,2,29,31.0
17076,2012-12-19,4,1,12,6,0,3,0,1,1,0.24,0.2576,0.75,0.0896,6.003,0.179,3,109,112.0
17077,2012-12-19,4,1,12,7,0,3,0,1,1,0.26,0.2727,0.75,0.1343,8.998,0.185,3,360,363.0
17078,2012-12-19,4,1,12,8,0,3,0,1,1,0.24,0.2576,0.87,0.1045,7.002,0.176,13,665,678.0
17079,2012-12-19,4,1,12,9,0,3,0,1,1,0.28,0.2879,0.75,0.1045,7.002,0.205,8,309,317.0
17080,2012-12-19,4,1,12,10,0,3,0,1,1,0.32,0.3333,0.7,0.1045,7.002,0.239,17,147,164.0
17081,2012-12-19,4,1,12,11,0,3,0,1,1,0.4,0.4091,0.54,0.2239,15.001,0.278,31,169,200.0
17082,2012-12-19,4,1,12,12,0,3,0,1,1,0.4,0.4091,0.54,0.2836,19.001,0.266,33,203,236.0
17083,2012-12-19,4,1,12,13,0,3,0,1,1,0.42,0.4242,0.5,0.194,12.998,0.298,30,183,213.0
17084,2012-12-19,4,1,12,14,0,3,0,1,1,0.42,0.4242,0.5,0.194,12.998,0.298,33,185,218.0
17085,2012-12-19,4,1,12,15,0,3,0,1,1,0.42,0.4242,0.5,0.2836,19.001,0.281,28,209,237.0
17086,2012-12-19,4,1,12,16,0,3,0,1,1,0.42,0.4242,0.5,0.3582,23.999,0.266,37,297,334.0
17087,2012-12-19,4,1,12,17,0,3,0,1,1,0.4,0.4091,0.5,0.3881,26.003,0.245,26,536,562.0
17088,2012-12-19,4,1,12,18,0,3,0,1,1,0.38,0.3939,0.5,0.3582,23.999,0.237,23,546,569.0
17089,2012-12-19,4,1,12,19,0,3,0,1,1,0.38,0.3939,0.5,0.3881,26.003,0.231,7,329,336.0
17090,2012-12-19,4,1,12,20,0,3,0,1,1,0.36,0.3485,0.57,0.2239,15.001,0.24,10,231,241.0
17091,2012-12-19,4,1,12,21,0,3,0,1,1,0.34,0.3182,0.61,0.2239,15.001,0.221,4,164,168.0
17092,2012-12-19,4,1,12,22,0,3,0,1,1,0.34,0.3485,0.61,0.0896,6.003,0.257,12,117,
17093,2012-12-19,4,1,12,23,0,3,0,1,1,0.32,0.3333,0.66,0.1343,8.998,0.233,4,84,88.0
17094,2012-12-20,4,1,12,0,0,4,0,1,1,0.32,0.3333,0.61,0.1343,8.998,0.233,2,40,42.0
17095,2012-12-20,4,1,12,1,0,4,0,1,1,0.32,0.3485,0.66,0.0,0.0,0.265,1,19,20.0
17096,2012-12-20,4,1,12,2,0,4,0,1,1,0.32,0.3485,0.66,0.0,0.0,0.265,2,6,8.0
17097,2012-12-20,4,1,12,3,0,4,0,1,2,0.3,0.3182,0.7,0.0896,6.003,0.228,1,3,4.0
17098,2012-12-20,4,1,12,4,0,4,0,1,2,0.3,0.3182,0.7,0.0896,6.003,0.228,0,6,6.0
17099,2012-12-20,4,1,12,5,0,4,0,1,2,0.3,0.3182,0.7,0.1045,7.002,0.225,0,35,35.0
17100,2012-12-20,4,1,12,6,0,4,0,1,2,0.3,0.3333,0.65,0.0,0.0,0.25,4,114,118.0
17101,2012-12-20,4,1,12,7,0,4,0,1,2,0.3,0.3333,0.7,0.0,0.0,0.25,4,346,350.0
17102,2012-12-20,4,1,12,8,0,4,0,1,2,0.3,0.3333,0.7,0.0,0.0,0.25,14,585,599.0
17103,2012-12-20,4,1,12,9,0,4,0,1,2,0.3,0.3333,0.7,0.0,0.0,0.25,14,303,317.0
17104,2012-12-20,4,1,12,10,0,4,0,1,2,0.32,0.3333,0.66,0.0,0.0,0.26,23,138,161.0
17105,2012-12-20,4,1,12,11,0,4,0,1,2,0.34,0.3182,0.57,0.2239,15.001,0.221,22,168,190.0
17106,2012-12-20,4,1,12,12,0,4,0,1,2,0.36,0.3485,0.53,0.1642,11.001,0.252,31,181,212.0
17107,2012-12-20,4,1,12,13,0,4,0,1,2,0.36,0.3485,0.57,0.194,12.998,0.246,46,171,217.0
17108,2012-12-20,4,1,12,14,0,4,0,1,2,0.36,0.3485,0.53,0.194,12.998,0.246,43,171,214.0
17109,2012-12-20,4,1,12,15,0,4,0,1,2,0.34,0.3333,0.57,0.194,12.998,0.231,33,216,249.0
17110,2012-12-20,4,1,12,16,0,4,0,1,2,0.34,0.303,0.53,-1.0,22.003,0.195,21,281,302.0
17111,2012-12-20,4,1,12,17,0,4,0,1,2,0.34,0.3333,0.66,0.194,12.998,0.231,25,450,475.0
17112,2012-12-20,4,1,12,18,0,4,0,1,2,0.34,0.3333,0.71,0.194,12.998,0.231,22,359,381.0
17113,2012-12-20,4,1,12,19,0,4,0,1,3,0.34,0.3182,0.71,0.2537,16.998,0.215,3,115,118.0
17114,2012-12-20,4,1,12,20,0,4,0,1,3,0.34,0.3333,0.76,0.1642,11.001,0.237,1,49,50.0
17115,2012-12-20,4,1,12,21,0,4,0,1,3,0.34,0.3333,0.76,0.1642,11.001,0.237,1,25,26.0
17116,2012-12-20,4,1,12,22,0,4,0,1,3,0.34,0.3333,0.87,0.194,12.998,0.231,1,20,21.0
17117,2012-12-20,4,1,12,23,0,4,0,1,3,0.4,0.4091,0.82,0.2985,19.999,0.263,0,13,13.0
17118,2012-12-21,1,1,12,0,0,5,0,1,3,0.42,0.4242,0.88,0.2985,19.999,0.278,0,17,17.0
17119,2012-12-21,1,1,12,1,0,5,0,1,3,0.44,0.4394,0.88,0.3881,26.003,0.274,2,7,9.0
17120,2012-12-21,1,1,12,2,0,5,0,1,3,0.46,0.4545,0.94,0.3881,26.003,0.289,0,3,3.0
17121,2012-12-21,1,1,12,3,0,5,0,1,3,0.46,0.4545,0.94,0.3881,26.003,0.289,0,3,3.0
17122,2012-12-21,1,1,12,4,0,5,0,1,2,0.36,0.3182,0.71,0.4925,32.998,0.177,1,5,6.0
17123,2012-12-21,1,1,12,5,0,5,0,1,2,0.34,0.303,0.76,0.4179,27.999,0.177,0,13,13.0
17124,2012-12-21,1,1,12,6,0,5,0,1,2,0.34,0.2879,0.57,0.5821,39.001,0.14,4,76,80.0
17125,2012-12-21,1,1,12,7,0,5,0,1,2,0.32,0.3182,0.57,0.194,12.998,0.217,3,205,208.0
17126,2012-12-21,1,1,12,8,0,5,0,1,2,0.32,0.303,0.57,0.2836,19.001,0.194,8,464,472.0
17127,2012-12-21,1,1,12,9,0,5,0,1,2,0.32,0.2727,0.45,0.5522,36.997,0.131,2,265,267.0
17128,2012-12-21,1,1,12,10,0,5,0,1,1,0.32,0.2879,0.42,0.4627,31.001,0.154,8,146,154.0
17129,2012-12-21,1,1,12,11,0,5,0,1,2,0.32,0.2879,0.42,0.4179,27.999,0.163,12,150,162.0
17130,2012-12-21,1,1,12,12,0,5,0,1,2,0.32,0.2879,0.39,0.3582,23.999,0.175,25,199,224.0
17131,2012-12-21,1,1,12,13,0,5,0,1,2,0.32,0.2879,0.39,0.4179,27.999,0.163,26,214,240.0
17132,2012-12-21,1,1,12,14,0,5,0,1,2,0.32,0.2879,0.39,0.4478,30.003,0.157,20,199,219.0
17133,2012-12-21,1,1,12,15,0,5,0,1,2,0.3,0.2727,0.42,0.3881,26.003,0.154,29,234,263.0
17134,2012-12-21,1,1,12,16,0,5,0,1,2,0.3,0.2727,0.39,0.3284,22.003,0.166,28,253,281.0
17135,2012-12-21,1,1,12,17,0,5,0,1,2,0.26,0.2273,0.56,0.3284,22.003,0.133,24,297,321.0
17136,2012-12-21,1,1,12,18,0,5,0,1,2,0.26,0.2273,0.56,0.2985,19.999,0.138,7,236,243.0
17137,2012-12-21,1,1,12,19,0,5,0,1,1,0.28,0.2576,0.45,0.2985,19.999,0.158,5,148,153.0
17138,2012-12-21,1,1,12,20,0,5,0,1,1,0.28,0.2727,0.41,0.2537,16.998,0.171,8,104,112.0
17139,2012-12-21,1,1,12,21,0,5,0,1,1,0.26,0.2273,0.41,0.4179,27.999,0.115,2,68,70.0
17140,2012-12-21,1,1,12,22,0,5,0,1,1,0.26,0.2273,0.44,0.2985,19.999,0.138,6,57,63.0
17141,2012-12-21,1,1,12,23,0,5,0,1,1,0.26,0.2424,0.44,0.2836,19.001,0.146,1,39,40.0
17142,2012-12-22,1,1,12,0,0,6,1,0,1,0.26,0.2121,0.44,0.5821,39.001,0.077,1,30,31.0
17143,2012-12-22,1,1,12,1,0,6,1,0,1,0.26,0.2121,0.44,0.4478,30.003,0.104,1,34,35.0
17144,2012-12-22,1,1,12,2,0,6,1,0,1,0.26,0.2121,0.44,0.5224,35.001,0.089,0,23,23.0
17145,2012-12-22,1,1,12,3,0,6,1,0,1,0.26,0.2121,0.48,0.4478,30.003,0.104,0,7,7.0
17146,2012-12-22,1,1,12,4,0,6,1,0,1,0.26,0.2576,0.48,0.194,12.998,0.168,3,2,5.0
17147,2012-12-22,1,1,12,5,0,6,1,0,1,0.26,0.2273,0.48,0.4179,27.999,0.115,0,5,5.0
17148,2012-12-22,1,1,12,6,0,6,1,0,1,0.26,0.2273,0.44,0.4179,27.999,0.115,0,13,13.0
17149,2012-12-22,1,1,12,7,0,6,1,0,1,0.26,0.2273,0.44,0.4179,27.999,0.115,2,18,20.0
17150,2012-12-22,1,1,12,8,0,6,1,0,1,0.26,0.2121,0.44,0.6119,40.997,0.071,0,29,29.0
17151,2012-12-22,1,1,12,9,0,6,1,0,1,0.26,0.2273,0.48,0.3881,26.003,0.121,13,77,90.0
17152,2012-12-22,1,1,12,10,0,6,1,0,1,0.26,0.2273,0.48,0.3284,22.003,0.133,13,105,118.0
17153,2012-12-22,1,1,12,11,0,6,1,0,1,0.28,0.2576,0.41,0.3582,23.999,0.146,29,130,159.0
17154,2012-12-22,1,1,12,12,0,6,1,0,1,0.3,0.2576,0.36,0.6567,43.999,0.096,18,128,146.0
17155,2012-12-22,1,1,12,13,0,6,1,0,1,0.32,0.2879,0.36,0.4478,30.003,0.157,23,135,158.0
17156,2012-12-22,1,1,12,14,0,6,1,0,1,0.32,0.2879,0.36,0.4627,31.001,0.154,20,141,161.0
17157,2012-12-22,1,1,12,15,0,6,1,0,1,0.32,0.2727,0.33,0.5821,39.001,0.125,14,139,153.0
17158,2012-12-22,1,1,12,16,0,6,1,0,1,0.3,0.2727,0.39,0.4478,30.003,0.142,23,124,147.0
17159,2012-12-22,1,1,12,17,0,6,1,0,1,0.28,0.2576,0.41,0.2985,19.999,0.158,15,99,114.0
17160,2012-12-22,1,1,12,18,0,6,1,0,1,0.26,0.2121,0.44,0.4627,31.001,0.101,7,75,82.0
17161,2012-12-22,1,1,12,19,0,6,1,0,1,0.24,0.2121,0.48,0.3582,23.999,0.112,9,51,60.0
17162,2012-12-22,1,1,12,20,0,6,1,0,1,0.24,0.2424,0.48,0.1642,11.001,0.16,6,55,61.0
17163,2012-12-22,1,1,12,21,0,6,1,0,1,0.22,0.2121,0.51,0.2836,19.001,0.117,4,49,53.0
17164,2012-12-22,1,1,12,22,0,6,1,0,1,0.22,0.2121,0.51,0.2836,19.001,0.117,1,38,39.0
17165,2012-12-22,1,1,12,23,0,6,1,0,1,0.22,0.2273,0.51,0.194,12.998,0.139,3,37,40.0
17166,2012-12-23,1,1,12,0,0,0,1,0,1,0.22,0.2121,0.47,0.2836,19.001,0.117,3,24,27.0
17167,2012-12-23,1,1,12,1,0,0,1,0,1,0.22,0.2273,0.47,0.194,12.998,0.139,1,19,20.0
17168,2012-12-23,1,1,12,2,0,0,1,0,1,0.2,0.2121,0.51,0.1642,11.001,0.131,1,17,18.0
17169,2012-12-23,1,1,12,3,0,0,1,0,1,0.2,0.2121,0.51,0.1343,8.998,0.137,0,9,9.0
17170,2012-12-23,1,1,12,4,0,0,1,0,1,0.2,0.2121,0.47,0.1343,8.998,0.137,1,3,4.0
17171,2012-12-23,1,1,12,5,0,0,1,0,1,0.2,0.2576,0.51,0.0,0.0,0.177,0,6,6.0
17172,2012-12-23,1,1,12,6,0,0,1,0,1,0.16,0.197,0.64,0.0896,6.003,0.121,4,5,9.0
17173,2012-12-23,1,1,12,7,0,0,1,0,1,0.16,0.197,0.64,0.0896,6.003,0.121,3,16,19.0
17174,2012-12-23,1,1,12,8,0,0,1,0,1,0.14,0.1667,0.69,0.1045,7.002,0.099,5,43,48.0
17175,2012-12-23,1,1,12,9,0,0,1,0,1,0.2,0.2273,0.59,0.1045,7.002,0.147,7,49,56.0
17176,2012-12-23,1,1,12,10,0,0,1,0,1,0.22,0.2273,0.64,0.194,12.998,0.139,26,67,93.0
17177,2012-12-23,1,1,12,11,0,0,1,0,1,0.24,0.2273,0.52,0.194,12.998,0.149,48,104,152.0
17178,2012-12-23,1,1,12,12,0,0,1,0,1,0.3,0.2879,0.42,0.194,12.998,0.198,52,144,196.0
17179,2012-12-23,1,1,12,13,0,0,1,0,1,0.32,0.303,0.39,0.2239,15.001,0.206,63,123,186.0
17180,2012-12-23,1,1,12,14,0,0,1,0,1,0.34,0.303,0.31,0.2985,19.999,0.201,57,118,175.0
17181,2012-12-23,1,1,12,15,0,0,1,0,1,0.34,0.3333,0.34,0.1343,8.998,0.243,39,98,137.0
17182,2012-12-23,1,1,12,16,0,0,1,0,1,0.34,0.3333,0.34,0.194,12.998,0.231,53,137,190.0
17183,2012-12-23,1,1,12,17,0,0,1,0,1,0.32,0.3182,0.49,0.194,12.998,0.217,21,93,114.0
17184,2012-12-23,1,1,12,18,0,0,1,0,1,0.3,0.303,0.45,0.1642,11.001,0.208,8,85,93.0
17185,2012-12-23,1,1,12,19,0,0,1,0,1,0.3,0.3333,0.42,0.0,0.0,0.25,4,54,58.0
17186,2012-12-23,1,1,12,20,0,0,1,0,1,0.26,0.303,0.65,0.0,0.0,0.221,0,52,52.0
17187,2012-12-23,1,1,12,21,0,0,1,0,1,0.24,0.2879,0.7,0.0,0.0,0.206,4,38,42.0
17188,2012-12-23,1,1,12,22,0,0,1,0,1,0.24,0.2576,0.6,0.1045,7.002,0.176,5,53,58.0
17189,2012-12-23,1,1,12,23,0,0,1,0,1,0.24,0.2879,0.6,0.0,0.0,0.206,3,22,25.0
17190,2012-12-24,1,1,12,0,0,1,0,1,1,0.22,0.2727,0.69,0.0,0.0,0.192,0,12,12.0
17191,2012-12-24,1,1,12,1,0,1,0,1,1,0.22,0.2727,0.69,0.0,0.0,0.192,0,11,11.0
17192,2012-12-24,1,1,12,2,0,1,0,1,1,0.2,0.2576,0.75,0.0,0.0,0.177,0,5,5.0
17193,2012-12-24,1,1,12,3,0,1,0,1,1,0.2,0.2576,0.75,0.0,0.0,0.177,1,2,3.0
17194,2012-12-24,1,1,12,5,0,1,0,1,1,0.18,0.197,0.8,0.1343,8.998,0.122,0,9,9.0
17195,2012-12-24,1,1,12,6,0,1,0,1,1,0.2,0.2576,0.75,0.0,0.0,0.177,1,16,17.0
17196,2012-12-24,1,1,12,7,0,1,0,1,1,0.2,0.2576,0.69,0.0,0.0,0.177,3,27,30.0
17197,2012-12-24,1,1,12,8,0,1,0,1,1,0.22,0.2727,0.69,0.0,0.0,0.192,4,62,66.0
17198,2012-12-24,1,1,12,9,0,1,0,1,2,0.24,0.2576,0.65,0.1045,7.002,0.176,17,68,85.0
17199,2012-12-24,1,1,12,10,0,1,0,1,2,0.26,0.303,0.65,0.0,0.0,0.221,21,82,103.0
17200,2012-12-24,1,1,12,11,0,1,0,1,2,0.26,0.2576,0.6,0.1642,11.001,0.174,20,104,124.0
17201,2012-12-24,1,1,12,12,0,1,0,1,2,0.28,0.303,0.56,0.0896,6.003,0.213,22,113,135.0
17202,2012-12-24,1,1,12,13,0,1,0,1,3,0.24,0.2576,0.81,0.1045,7.002,0.176,16,54,70.0
17203,2012-12-24,1,1,12,14,0,1,0,1,3,0.24,0.2576,0.87,0.1045,7.002,0.176,13,33,46.0
17204,2012-12-24,1,1,12,15,0,1,0,1,3,0.24,0.2273,0.87,0.2239,15.001,0.143,6,27,33.0
17205,2012-12-24,1,1,12,16,0,1,0,1,3,0.24,0.2273,0.87,0.2239,15.001,0.143,6,27,33.0
17206,2012-12-24,1,1,12,17,0,1,0,1,3,0.24,0.2424,0.93,0.1642,11.001,0.16,7,19,26.0
17207,2012-12-24,1,1,12,18,0,1,0,1,3,0.24,0.2576,0.93,0.1045,7.002,0.176,6,20,26.0
17208,2012-12-24,1,1,12,19,0,1,0,1,2,0.24,0.2424,0.93,0.1343,8.998,0.166,4,14,18.0
